id,home,away,part_of_competition,Time,Event,Outcome,Team,Club,Player,Goalkeeper,attendance,time (utc),date,year
571931.0,San Jose Earthquakes,Real Salt Lake, MLS is Back - Round of 16,49',"Goal!  San Jose Earthquakes 2, Real Salt Lake 1. Magnus Eriksson (San Jose Earthquakes) converts the penalty with a left footed shot to the top right corner.",Goal,Home,San Jose Earthquakes,Magnus Eriksson,Zac MacMath,0,00:30,"Monday, July 27",2020.0
571931.0,San Jose Earthquakes,Real Salt Lake, MLS is Back - Round of 16,90'+6',"Goal!  San Jose Earthquakes 5, Real Salt Lake 2. Magnus Eriksson (San Jose Earthquakes) converts the penalty with a left footed shot to the bottom right corner.",Goal,Home,San Jose Earthquakes,Magnus Eriksson,Zac MacMath,0,00:30,"Monday, July 27",2020.0
573285.0,Montreal Impact,Toronto FC, Regular Season,37',"Goal!  Montreal Impact 2, Toronto FC 2. Saphir Taïder (Montreal Impact) converts the penalty with a right footed shot to the centre of the goal.",Goal,Home,Montreal Impact,Saphir Taider,Quentin Westberg,0,00:00,"Thursday, July 16",2020.0
573285.0,Montreal Impact,Toronto FC, Regular Season,90'+5',"Goal!  Montreal Impact 3, Toronto FC 4. Saphir Taïder (Montreal Impact) converts the penalty with a right footed shot to the top right corner.",Goal,Home,Montreal Impact,Saphir Taider,Quentin Westberg,0,00:00,"Thursday, July 16",2020.0
561815.0,Seattle Sounders FC,Columbus Crew SC, Regular Season,79',"Goal!  Seattle Sounders FC 1, Columbus Crew SC 1. Raúl Ruidíaz (Seattle Sounders FC) converts the penalty with a right footed shot to the bottom left corner.",Goal,Home,Seattle Sounders FC,Raul Ruidiaz ,Eloy Room,33080,03:00,"Saturday, March 7",2020.0
573290.0,Sporting Kansas City,Colorado Rapids, Regular Season,72',"Goal!  Sporting Kansas City 2, Colorado Rapids 1. Alan Pulido (Sporting Kansas City) converts the penalty with a right footed shot to the bottom left corner.",Goal,Home,Sporting Kansas City,Alan Pulido,William Yarbrough,0,00:00,"Friday, July 17",2020.0
561816.0,San Jose Earthquakes,Minnesota United FC, Regular Season,19',"Goal!  San Jose Earthquakes 1, Minnesota United FC 1. Magnus Eriksson (San Jose Earthquakes) converts the penalty with a left footed shot to the bottom right corner.",Goal,Home,San Jose Earthquakes,Magnus Eriksson,Tyler Miller,12223,01:00,"Saturday, March 7",2020.0
561817.0,DC United,Inter Miami CF, Regular Season,59',"Goal!  D.C. United 1, Inter Miami CF 1. Yamil Asad (D.C. United) converts the penalty with a right footed shot to the bottom left corner.",Goal,Home,DC United,Yamil Asad,Luis Robles,17183,20:30,"Saturday, March 7",2020.0
571922.0,San Jose Earthquakes,Minnesota United FC, MLS is Back - Quarterfinals,50',"Goal!  San Jose Earthquakes 1, Minnesota United FC 2. Magnus Eriksson (San Jose Earthquakes) converts the penalty with a left footed shot to the bottom left corner.",Goal,Home,San Jose Earthquakes,Magnus Eriksson,Tyler Miller,0,00:00,"Saturday, August 1",2020.0
573293.0,LAFC,LA Galaxy, Regular Season,13',"Goal!  Los Angeles Football Club 1, LA Galaxy 1. Diego Rossi (Los Angeles Football Club) converts the penalty with a right footed shot to the bottom right corner.",Goal,Home,LAFC,Diego Rossi,David Bingham,0,02:30,"Saturday, July 18",2020.0
573295.0,Seattle Sounders FC,Vancouver Whitecaps, Regular Season,16',Jasser Khmiri (Vancouver Whitecaps FC) is shown the yellow card for hand ball.,Goal,Home,Seattle Sounders FC,Jasser Khmiri,Maxime Crépeau,0,02:30,"Sunday, July 19",2020.0
573305.0,LA Galaxy,Houston Dynamo FC, Regular Season,90'+1',"Goal!  LA Galaxy 1, Houston Dynamo 1. Cristian Pavón (LA Galaxy) converts the penalty with a right footed shot to the bottom right corner.",Goal,Home,LA Galaxy,Cristian Pavon,Marko Maric,0,00:00,"Thursday, July 23",2020.0
571926.0,Portland Timbers,FC Cincinnati, MLS is Back - Round of 16,81',"Goal!  Portland Timbers 1, FC Cincinnati 1. Jürgen Locadia (FC Cincinnati) converts the penalty with a right footed shot to the bottom left corner.",Goal,Away,FC Cincinnati,Jurgen Locadia,Steve Clark,0,02:30,"Tuesday, July 28",2020.0
573292.0,Portland Timbers,Houston Dynamo FC, Regular Season,86',Jorge Villafaña (Portland Timbers) is shown the yellow card for hand ball.,Goal,Away,Houston Dynamo FC,Jorge Villafana,Steve Clark,0,00:00,"Saturday, July 18",2020.0
571923.0,New York City FC,Portland Timbers, MLS is Back - Quarterfinals,27',"Goal!  New York City FC 1, Portland Timbers 0. Jesús Medina (New York City FC) converts the penalty with a left footed shot to the bottom right corner.",Goal,Home,New York City FC,Jesus Medina,Steve Clark,0,02:30,"Saturday, August 1",2020.0
588154.0,Orlando City SC,New England Revolution, Eastern Conference Playoffs - Semifinals,17',"Goal!  Orlando City SC 0, New England Revolution 1. Carles Gil (New England Revolution) converts the penalty with a left footed shot to the centre of the goal.",Goal,Away,New England Revolution,Carles Gil,Brian Rowe,0,20:00,"Sunday, November 29",2020.0
585506.0,Seattle Sounders FC,Vancouver Whitecaps, Regular Season,65',"Goal!  Seattle Sounders FC 3, Vancouver Whitecaps FC 1. Fredy Montero (Vancouver Whitecaps FC) converts the penalty with a right footed shot to the centre of the goal.",Goal,Away,Vancouver Whitecaps,Fred,Stefan Frei,0,02:00,"Saturday, October 3",2020.0
573279.0,Real Salt Lake,Colorado Rapids, Regular Season,72',"Penalty saved! Albert Rusnák (Real Salt Lake) fails to capitalise on this great opportunity,  right footed shot saved  in the bottom right corner.",Goalkeeper save,Home,Real Salt Lake,Albert Rusnak,Clint Irwin,0,02:30,"Sunday, July 12",2020.0
573281.0,LA Galaxy,Portland Timbers, Regular Season,12',"Penalty saved! Chicharito (LA Galaxy) fails to capitalise on this great opportunity,  right footed shot saved  in the bottom right corner.",Goalkeeper save,Home,LA Galaxy,Chicharito,Steve Clark,0,02:30,"Monday, July 13",2020.0
571927.0,Columbus Crew SC,Minnesota United FC, MLS is Back - Round of 16,79',"Penalty saved! Gyasi Zardes (Columbus Crew SC) fails to capitalise on this great opportunity,  right footed shot saved  in the bottom right corner.",Goalkeeper save,Home,Columbus Crew SC,Gyasi Zardes,Tyler Miller,0,00:00,"Tuesday, July 28",2020.0
571924.0,Orlando City SC,LAFC, MLS is Back - Quarterfinals,57',"Penalty saved! Nani (Orlando City SC) fails to capitalise on this great opportunity,  right footed shot saved  in the bottom left corner.",Goalkeeper save,Home,Orlando City SC,Nani,Kenneth Vermeer,0,23:30,"Friday, July 31",2020.0
571921.0,Philadelphia Union,Portland Timbers, MLS is Back - Semifinals,45'+2',Penalty missed! Bad penalty by Sergio Santos (Philadelphia Union) left footed shot is too high. Sergio Santos should be disappointed.,Missed,Home,Philadelphia Union,Sergio Santos,Steve Clark,0,00:00,"Wednesday, August 5",2020.0
577174.0,Columbus Crew SC,Chicago Fire FC, Regular Season,45'+3',Penalty missed! Bad penalty by Gyasi Zardes (Columbus Crew SC) right footed shot is too high. Gyasi Zardes should be disappointed.,Missed,Home,Columbus Crew SC,Gyasi Zardes,Bobby Shuttleworth,0,23:30,"Thursday, August 20",2020.0
577575.0,Montreal Impact,Vancouver Whitecaps, Regular Season,52',"Penalty saved! Lucas Cavallini (Vancouver Whitecaps FC) fails to capitalise on this great opportunity,  left footed shot saved  in the bottom right corner.",Goalkeeper save,Away,Vancouver Whitecaps,Lucas Cavallini,Clément Diop,0,00:00,"Tuesday, August 25",2020.0
577204.0,Nashville SC,Inter Miami CF, Regular Season,74',"Penalty missed! Still  Nashville SC 1, Inter Miami CF 0. Hany Mukhtar (Nashville SC) hits the bar with a right footed shot.",Missed,Home,Nashville SC,Hany Mukhtar,Luis Robles,0,00:30,"Sunday, August 30",2020.0
577191.0,Inter Miami CF,Atlanta United FC, Regular Season,45'+2',"Penalty saved! Ezequiel Barco (Atlanta United FC) fails to capitalise on this great opportunity,  right footed shot saved  in the bottom right corner.",Goalkeeper save,Away,Atlanta United FC,Ezequiel Barco,Luis Robles,0,00:00,"Wednesday, September 9",2020.0
561816.0,San Jose Earthquakes,Minnesota United FC, Regular Season,45'+3',"Penalty saved! Luis Amarilla (Minnesota United FC) fails to capitalise on this great opportunity,  right footed shot saved  in the top left corner.",Goalkeeper save,Away,Minnesota United FC,Luis Amarilla,Daniel Vega,12223,01:00,"Saturday, March 7",2020.0
584205.0,Orlando City SC,Chicago Fire FC, Regular Season,36',"Penalty saved! Álvaro Medrán (Chicago Fire FC) fails to capitalise on this great opportunity,  right footed shot saved  in the bottom left corner.",Goalkeeper save,Away,Chicago Fire FC,Alvaro Medran,Pedro Gallese,0,23:30,"Saturday, September 19",2020.0
584216.0,Columbus Crew SC,Minnesota United FC, Regular Season,45'+2',Penalty missed! Bad penalty by Lucas Zelarayán (Columbus Crew SC) right footed shot is too high. Lucas Zelarayán should be disappointed.,Missed,Home,Columbus Crew SC,Lucas Zelarayan,Dayne St. Clair,1455,23:30,"Wednesday, September 23",2020.0
584230.0,Philadelphia Union,Inter Miami CF, Regular Season,77',"Penalty missed! Bad penalty by Gonzalo Higuaín (Inter Miami CF) right footed shot is close, but misses to the right. Gonzalo Higuaín should be disappointed.",Missed,Away,Inter Miami CF,Gonzalo Higuain,Andre Blake,0,23:30,"Sunday, September 27",2020.0
585507.0,San Jose Earthquakes,LA Galaxy, Regular Season,14',"Penalty saved! Chris Wondolowski (San Jose Earthquakes) fails to capitalise on this great opportunity,  right footed shot saved  in the bottom right corner.",Goalkeeper save,Home,San Jose Earthquakes,Chris Wondolowski,David Bingham,0,02:30,"Saturday, October 3",2020.0
585514.0,New England Revolution,Toronto FC, Regular Season,69',Penalty missed! Bad penalty by Adam Buksa (New England Revolution) left footed shot is too high. Adam Buksa should be disappointed.,Missed,Home,New England Revolution,Adam Buksa,Alex Bono,0,23:30,"Wednesday, October 7",2020.0
585596.0,Columbus Crew SC,New York City FC, Regular Season,90'+3',"Penalty saved! Gyasi Zardes (Columbus Crew SC) fails to capitalise on this great opportunity,  right footed shot saved  in the bottom right corner.",Goalkeeper save,Home,Columbus Crew SC,Gyasi Zardes,Sean Johnson,0,22:00,"Sunday, October 18",2020.0
585565.0,FC Cincinnati,Sporting Kansas City, Regular Season,63',"Penalty missed! Still  FC Cincinnati 0, Sporting Kansas City 1. Siem de Jong (FC Cincinnati) hits the right post with a right footed shot.",Missed,Away,Sporting Kansas City,Siem de Jong,Spencer Richey,0,23:30,"Wednesday, October 28",2020.0
585574.0,LAFC,Houston Dynamo FC, Regular Season,33',"Penalty saved! Mauro Manotas (Houston Dynamo FC) fails to capitalise on this great opportunity,  right footed shot saved  in the bottom right corner.",Goalkeeper save,Away,Houston Dynamo FC,Mauro Manotas,Kenneth Vermeer,0,02:30,"Wednesday, October 28",2020.0
585582.0,New England Revolution,DC United, Regular Season,30',"Penalty missed! Still  New England Revolution 0, D.C. United 2. Carles Gil (New England Revolution) hits the left post with a left footed shot.",Missed,Home,New England Revolution,Carles Gil,Bill Hamid,0,00:30,"Sunday, November 1",2020.0
588154.0,Orlando City SC,New England Revolution, Eastern Conference Playoffs - Semifinals,74',"Penalty saved! Nani (Orlando City SC) fails to capitalise on this great opportunity,  right footed shot saved  in the bottom left corner.",Goalkeeper save,Home,Orlando City SC,Nani,Matt Turner,0,20:00,"Sunday, November 29",2020.0
584206.0,Houston Dynamo FC,Minnesota United FC, Regular Season,18',"Penalty saved! Darwin Quintero (Houston Dynamo) fails to capitalise on this great opportunity,  right footed shot saved  in the bottom right corner.",Goalkeeper save,Home,Houston Dynamo FC,Darwin Quintero,Dayne St. Clair,2486,00:00,"Saturday, September 19",2020.0
585504.0,FC Dallas,Columbus Crew SC, Regular Season,53',"Goal!  FC Dallas 2, Columbus Crew SC 1. Reto Ziegler (FC Dallas) converts the penalty with a left footed shot to the bottom right corner.",Goal,Home,FC Dallas,Reto Ziegler,Eloy Room,3572,00:30,"Saturday, October 3",2020.0
588166.0,Columbus Crew SC,New York Red Bulls, Eastern Conference Playoffs - First Round,26',"Goal!  Columbus Crew SC 1, New York Red Bulls 1. Pedro Santos (Columbus Crew SC) converts the penalty with a left footed shot to the bottom right corner.",Goal,Home,Columbus Crew SC,Pedro Santos,Ryan Meara,0,20:00,"Saturday, November 21",2020.0
588157.0,Orlando City SC,New York City FC, Eastern Conference Playoffs - First Round,5',"Goal!  Orlando City SC 1, New York City FC 0. Nani (Orlando City SC) converts the penalty with a right footed shot to the bottom right corner.",Goal,Home,Orlando City SC,Nani,Sean Johnson,0,17:00,"Saturday, November 21",2020.0
585507.0,San Jose Earthquakes,LA Galaxy, Regular Season,82',"Goal!  San Jose Earthquakes 2, LA Galaxy 1. Andrés Ríos (San Jose Earthquakes) converts the penalty with a right footed shot to the bottom left corner.",Goal,Home,San Jose Earthquakes,Andres Rios,David Bingham,0,02:30,"Saturday, October 3",2020.0
585509.0,New York City FC,DC United, Regular Season,12',"Goal!  New York City FC 1, D.C. United 1. Ola Kamara (D.C. United) converts the penalty with a right footed shot to the bottom left corner.",Goal,Away,DC United,Ola Kamara,Sean Johnson,0,00:15,"Wednesday, October 7",2020.0
585509.0,New York City FC,DC United, Regular Season,4',"Goal!  New York City FC 1, D.C. United 0. Valentín Castellanos (New York City FC) converts the penalty with a right footed shot to the bottom left corner.",Goal,Home,New York City FC,Valentin Castellanos,Bill Hamid,0,00:15,"Wednesday, October 7",2020.0
585509.0,New York City FC,DC United, Regular Season,55',"Goal!  New York City FC 2, D.C. United 1. Ismael Tajouri-Shradi (New York City FC) converts the penalty with a left footed shot to the high centre of the goal.",Goal,Home,New York City FC,Ismael Tajouri-Shradi,Bill Hamid,0,00:15,"Wednesday, October 7",2020.0
585516.0,Houston Dynamo FC,FC Dallas, Regular Season,83',"Goal!  Houston Dynamo 2, FC Dallas 0. Darwin Cerén (Houston Dynamo) converts the penalty with a right footed shot to the bottom left corner.",Goal,Home,Houston Dynamo FC,Darwin Ceren,Jimmy Maurer,1582,00:00,"Wednesday, October 7",2020.0
585539.0,Inter Miami CF,Houston Dynamo FC, Regular Season,57',"Goal!  Inter Miami CF 1, Houston Dynamo 0. Lewis Morgan (Inter Miami CF) converts the penalty with a left footed shot to the bottom right corner.",Goal,Home,Inter Miami CF,Lewis Morgan,Marko Maric,0,21:00,"Saturday, October 10",2020.0
585544.0,New York City FC,New England Revolution, Regular Season,80',"Goal!  New York City FC 0, New England Revolution 2. Lee Nguyen (New England Revolution) converts the penalty with a right footed shot to the bottom right corner.",Goal,Away,New England Revolution,Lee Nguyen,Sean Johnson,0,20:30,"Sunday, October 11",2020.0
585552.0,Toronto FC,New York Red Bulls, Regular Season,23',"Goal!  Toronto FC 1, New York Red Bulls 0. Alejandro Pozuelo (Toronto FC) converts the penalty with a right footed shot to the bottom right corner.",Goal,Home,Toronto FC,Alejandro Pozuelo,Ryan Meara,0,23:30,"Wednesday, October 14",2020.0
585553.0,FC Cincinnati,Columbus Crew SC, Regular Season,17',"Goal!  FC Cincinnati 1, Columbus Crew SC 0. Yuya Kubo (FC Cincinnati) converts the penalty with a right footed shot to the bottom right corner.",Goal,Home,FC Cincinnati,Yuya Kubo,Andrew Tarbell,0,23:30,"Wednesday, October 14",2020.0
588158.0,Nashville SC,Inter Miami CF, Eastern Conference Playoffs - Play-In Round,24',"Goal!  Nashville SC 2, Inter Miami CF 0. Hany Mukhtar (Nashville SC) converts the penalty with a right footed shot to the centre of the goal.",Goal,Home,Nashville SC,Hany Mukhtar,John McCarthy,3240,02:00,"Friday, November 20",2020.0
585553.0,FC Cincinnati,Columbus Crew SC, Regular Season,45',"Goal!  FC Cincinnati 1, Columbus Crew SC 1. Pedro Santos (Columbus Crew SC) converts the penalty with a left footed shot to the bottom left corner.",Goal,Away,Columbus Crew SC,Pedro Santos,Robert Edwards,0,23:30,"Wednesday, October 14",2020.0
585566.0,Philadelphia Union,Chicago Fire FC, Regular Season,28',"Goal!  Philadelphia Union 1, Chicago Fire FC 0. Kacper Przybylko (Philadelphia Union) converts the penalty with a right footed shot to the top left corner.",Goal,Home,Philadelphia Union,Kacper Przybylko,Bobby Shuttleworth,0,23:30,"Wednesday, October 28",2020.0
585570.0,FC Dallas,Inter Miami CF, Regular Season,60',"Goal!  FC Dallas 1, Inter Miami CF 1. Franco Jara (FC Dallas) converts the penalty with a right footed shot to the bottom left corner.",Goal,Home,FC Dallas,Franco Jara,John McCarthy,3233,00:30,"Wednesday, October 28",2020.0
585572.0,Portland Timbers,LA Galaxy, Regular Season,30',"Goal!  Portland Timbers 3, LA Galaxy 0. Diego Valeri (Portland Timbers) converts the penalty with a right footed shot to the bottom left corner.",Goal,Home,Portland Timbers,Diego Valeri,Jonathan Klinsmann,0,02:00,"Wednesday, October 28",2020.0
585577.0,Atlanta United FC,FC Cincinnati, Regular Season,26',"Goal!  Atlanta United FC 2, FC Cincinnati 0. Marcelino Moreno (Atlanta United FC) converts the penalty with a right footed shot to the high centre of the goal.",Goal,Home,Atlanta United FC,Marcelino Moreno,Spencer Richey,6149,00:00,"Sunday, November 1",2020.0
585578.0,New York City FC,New York Red Bulls, Regular Season,84',"Goal!  New York City FC 5, New York Red Bulls 2. Valentín Castellanos (New York City FC) converts the penalty with a right footed shot to the bottom left corner.",Goal,Home,New York City FC,Valentin Castellanos,Ryan Meara,0,00:00,"Sunday, November 1",2020.0
585579.0,Columbus Crew SC,Philadelphia Union, Regular Season,57',"Goal!  Columbus Crew SC 1, Philadelphia Union 1. Jamiro Monteiro (Philadelphia Union) converts the penalty with a right footed shot to the centre of the goal.",Goal,Away,Philadelphia Union,Jamiro Monteiro,Eloy Room,1500,20:30,"Sunday, November 1",2020.0
585583.0,Toronto FC,Inter Miami CF, Regular Season,84',"Goal!  Toronto FC 2, Inter Miami CF 1. Alejandro Pozuelo (Toronto FC) converts the penalty with a right footed shot to the bottom right corner.",Goal,Home,Toronto FC,Alejandro Pozuelo,John McCarthy,1394,00:30,"Sunday, November 1",2020.0
585594.0,New York Red Bulls,Orlando City SC, Regular Season,56',"Goal!  New York Red Bulls 0, Orlando City SC 1. Nani (Orlando City SC) converts the penalty with a right footed shot to the bottom left corner.",Goal,Away,Orlando City SC,Nani,Ryan Meara,0,23:00,"Sunday, October 18",2020.0
585604.0,Columbus Crew SC,Atlanta United FC, Regular Season,59',"Goal!  Columbus Crew SC 2, Atlanta United FC 1. Marcelino Moreno (Atlanta United FC) converts the penalty with a right footed shot to the bottom right corner.",Goal,Away,Atlanta United FC,Marcelino Moreno,Eloy Room,1500,20:30,"Sunday, November 8",2020.0
585558.0,DC United,Philadelphia Union, Regular Season,75',"Goal!  D.C. United 2, Philadelphia Union 1. Yamil Asad (D.C. United) converts the penalty with a right footed shot to the bottom left corner.",Goal,Home,DC United,Yamil Asad,Andre Blake,0,00:00,"Wednesday, October 14",2020.0
585501.0,Minnesota United FC,FC Cincinnati, Regular Season,16',"Goal!  Minnesota United FC 1, FC Cincinnati 0. Kei Kamara (Minnesota United FC) converts the penalty with a right footed shot to the bottom left corner.",Goal,Home,Minnesota United FC,Kei Kamara,Przemyslaw Tyton,0,00:00,"Saturday, October 3",2020.0
597943.0,LA Galaxy,Colorado Rapids, Regular Season,13',"Goal!  LA Galaxy 0, Colorado Rapids 1. Jonathan Lewis (Colorado Rapids) converts the penalty with a right footed shot to the high centre of the goal.",Goal,Away,Colorado Rapids,Jonathan Lewis,Jonathan Bond,15101,02:30,"Tuesday, August 17",2021.0
596660.0,San Jose Earthquakes,FC Dallas, Regular Season,34',"Goal!  San Jose Earthquakes 1, FC Dallas 0. Oswaldo Alanís (San Jose Earthquakes) converts the penalty with a left footed shot to the bottom right corner.",Goal,Home,San Jose Earthquakes,Oswaldo Alanis,Jimmy Maurer,3112,19:30,"Saturday, April 24",2021.0
598090.0,Portland Timbers,Vancouver Whitecaps, Regular Season,82',"Goal!  Portland Timbers 2, Vancouver Whitecaps FC 3. Cristian Dájome (Vancouver Whitecaps FC) converts the penalty with a right footed shot to the bottom left corner.",Goal,Away,Vancouver Whitecaps,Cristian Dajome,Steve Clark,16722,02:00,"Wednesday, October 20",2021.0
597937.0,Houston Dynamo FC,Colorado Rapids, Regular Season,45'+6',"Goal!  Houston Dynamo FC 1, Colorado Rapids 1. Fafà Picault (Houston Dynamo FC) converts the penalty with a right footed shot to the bottom left corner.",Goal,Home,Houston Dynamo FC,Fafa Picault,William Yarbrough,13908,00:30,"Saturday, August 14",2021.0
598096.0,Philadelphia Union,Nashville SC, Regular Season,18',"Goal!  Philadelphia Union 1, Nashville SC 0. Kacper Przybylko (Philadelphia Union) converts the penalty with a right footed shot to the high centre of the goal.",Goal,Home,Philadelphia Union,Kacper Przybylko,Joe Willis,18575,23:30,"Saturday, October 23",2021.0
598103.0,Orlando City SC,New England Revolution, Regular Season,50',"Goal!  Orlando City SC 2, New England Revolution 0. Daryl Dike (Orlando City SC) converts the penalty with a right footed shot to the bottom right corner.",Goal,Home,Orlando City SC,Daryl Dike,Matt Turner,17539,23:30,"Sunday, October 24",2021.0
598106.0,Atlanta United FC,Inter Miami CF, Regular Season,32',"Goal!  Atlanta United 0, Inter Miami CF 1. Gonzalo Higuaín (Inter Miami CF) converts the penalty with a right footed shot to the bottom left corner.",Goal,Away,Inter Miami CF,Gonzalo Higuain,Brad Guzan,42536,23:30,"Wednesday, October 27",2021.0
598108.0,New York City FC,Chicago Fire FC, Regular Season,51',"Goal!  New York City FC 1, Chicago Fire FC 0. Valentín Castellanos (New York City FC) converts the penalty with a right footed shot to the bottom left corner.",Goal,Home,New York City FC,Valentin Castellanos,Gabriel Slonina,14309,23:30,"Wednesday, October 27",2021.0
598109.0,Columbus Crew,Orlando City SC, Regular Season,52',"Goal!  Columbus Crew 2, Orlando City SC 1. Daryl Dike (Orlando City SC) converts the penalty with a right footed shot to the top left corner.",Goal,Away,Orlando City SC,Daryl Dike,Eloy Room,16676,23:30,"Wednesday, October 27",2021.0
598121.0,DC United,Columbus Crew, Regular Season,45',"Goal!  D.C. United  1, Columbus Crew 1. Lucas Zelarayán (Columbus Crew) converts the penalty with a right footed shot to the bottom left corner.",Goal,Away,Columbus Crew,Lucas Zelarayan,Bill Hamid,16787,23:30,"Saturday, October 30",2021.0
598124.0,Minnesota United FC,Sporting Kansas City, Regular Season,39',"Goal!  Minnesota United FC 2, Sporting Kansas City 1. Emanuel Reynoso (Minnesota United FC) converts the penalty with a left footed shot to the centre of the goal.",Goal,Home,Minnesota United FC,Emanuel Reynoso,Tim Melia,19517,17:00,"Sunday, October 31",2021.0
598088.0,Houston Dynamo FC,LA Galaxy, Regular Season,39',"Goal!  Houston Dynamo FC 0, LA Galaxy 1. Sacha Kljestan (LA Galaxy) converts the penalty with a right footed shot to the bottom left corner.",Goal,Away,LA Galaxy,Sacha Kljestan,Michael Nelson,13798,00:30,"Wednesday, October 20",2021.0
598128.0,Seattle Sounders FC,LA Galaxy, Regular Season,51',"Goal!  Seattle Sounders FC 1, LA Galaxy 1. Raúl Ruidíaz (Seattle Sounders FC) converts the penalty with a right footed shot to the centre of the goal.",Goal,Home,Seattle Sounders FC,Raul Ruidiaz ,Jonathan Bond,32781,02:00,"Monday, November 1",2021.0
598136.0,Toronto FC,DC United, Regular Season,30',"Goal!  Toronto FC 1, D.C. United  2. Ola Kamara (D.C. United ) converts the penalty with a right footed shot to the centre of the goal.",Goal,Away,DC United,Ola Kamara,Quentin Westberg,11166,20:30,"Sunday, November 7",2021.0
598144.0,Vancouver Whitecaps,Seattle Sounders FC, Regular Season,8',"Goal!  Vancouver Whitecaps FC 0, Seattle Sounders FC 1. Fredy Montero (Seattle Sounders FC) converts the penalty with a right footed shot to the bottom right corner.",Goal,Away,Seattle Sounders FC,Fred,Maxime Crépeau,25117,23:00,"Sunday, November 7",2021.0
621676.0,Sporting Kansas City,Vancouver Whitecaps, Western Conference Playoffs - First Round,39',"Goal!  Sporting Kansas City 1, Vancouver Whitecaps FC 1. Cristian Dájome (Vancouver Whitecaps FC) converts the penalty with a right footed shot to the bottom left corner.",Goal,Away,Vancouver Whitecaps,Cristian Dajome,Tim Melia,19817,22:00,"Saturday, November 20",2021.0
621978.0,Sporting Kansas City,Real Salt Lake, Western Conference Playoffs - Semifinals,24',"Goal!  Sporting Kansas City 1, Real Salt Lake 0. Johnny Russell (Sporting Kansas City) converts the penalty with a left footed shot to the bottom right corner.",Goal,Home,Sporting Kansas City,Johnny Russell,David Ochoa,21650,20:00,"Sunday, November 28",2021.0
598141.0,San Jose Earthquakes,FC Dallas, Regular Season,40',"Penalty missed! Still  San Jose Earthquakes 1, FC Dallas 0. Ricardo Pepi (FC Dallas) hits the bar with a right footed shot.",Missed,Away,FC Dallas,Ricardo Pepi,Daniel Vega,15585,23:00,"Sunday, November 7",2021.0
598058.0,Philadelphia Union,Columbus Crew, Regular Season,76',"Penalty saved! Pedro Santos (Columbus Crew) fails to capitalise on this great opportunity,  left footed shot saved  in the bottom right corner.",Goalkeeper save,Away,Columbus Crew,Pedro Santos,Andre Blake,15578,20:00,"Sunday, October 3",2021.0
598049.0,Nashville SC,Orlando City SC, Regular Season,11',"Penalty saved! Hany Mukhtar (Nashville SC) fails to capitalise on this great opportunity,  right footed shot saved  in the bottom right corner.",Goalkeeper save,Home,Nashville SC,Hany Mukhtar,Pedro Gallese,18648,00:30,"Wednesday, September 29",2021.0
597940.0,Nashville SC,DC United, Regular Season,87',"Goal!  Nashville SC 5, D.C. United  2. Alex Muyl (Nashville SC) converts the penalty with a right footed shot to the bottom right corner.",Goal,Home,Nashville SC,Alex,Jon Kempin,20022,23:00,"Sunday, August 15",2021.0
597970.0,Orlando City SC,Inter Miami CF, Regular Season,12',"Penalty saved! Tesho Akindele (Orlando City SC) fails to capitalise on this great opportunity,  right footed shot saved  in the bottom left corner.",Goalkeeper save,Home,Orlando City SC,Tesho Akindele,Nick Marsman,17817,00:30,"Friday, August 27",2021.0
598133.0,Real Salt Lake,Portland Timbers, Regular Season,88',"Goal!  Real Salt Lake 1, Portland Timbers 3. Albert Rusnák (Real Salt Lake) converts the penalty with a right footed shot to the high centre of the goal.",Goal,Home,Real Salt Lake,Albert Rusnak,Steve Clark,18405,02:30,"Wednesday, November 3",2021.0
597925.0,New England Revolution,Philadelphia Union, Regular Season,39',"Penalty saved! Gustavo Bou (New England Revolution) fails to capitalise on this great opportunity,  right footed shot saved  in the bottom left corner.",Goalkeeper save,Home,New England Revolution,Gustavo Bou,Andre Blake,17054,22:00,"Sunday, August 8",2021.0
598077.0,LA Galaxy,Portland Timbers, Regular Season,90'+2',"Goal!  LA Galaxy 2, Portland Timbers 1. Sacha Kljestan (LA Galaxy) converts the penalty with a right footed shot to the bottom left corner.",Goal,Home,LA Galaxy,Sacha Kljestan,Steve Clark,15322,02:30,"Saturday, October 16",2021.0
598055.0,CF Montréal,Atlanta United FC, Regular Season,55',"Goal!  CF Montréal 2, Atlanta United 1. Romell Quioto (CF Montréal) converts the penalty with a right footed shot to the bottom right corner.",Goal,Home,CF Montréal,Romell Quioto,Brad Guzan,5000,23:00,"Saturday, October 2",2021.0
597964.0,Houston Dynamo FC,FC Dallas, Regular Season,25',"Goal!  Houston Dynamo FC 1, FC Dallas 0. Fafà Picault (Houston Dynamo FC) converts the penalty with a right footed shot to the bottom right corner.",Goal,Home,Houston Dynamo FC,Fafa Picault,Jimmy Maurer,13548,00:30,"Saturday, August 21",2021.0
597967.0,Vancouver Whitecaps,LAFC, Regular Season,45'+2',"Goal!  Vancouver Whitecaps FC 0, Los Angeles Football Club 1. Diego Rossi (Los Angeles Football Club) converts the penalty with a right footed shot to the bottom right corner.",Goal,Away,LAFC,Diego Rossi,Maxime Crépeau,7000,02:00,"Saturday, August 21",2021.0
